ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL1974661,,,Small molecule,0,177.63,60,109,-0.73,74.93,3,3,0,3,N,0.52,None,9.22,-1.33,-3.15,1,MOL,-1,10,4,4,0,141.0902,BASE,C6H12ClN3O,Cl.NC(CO)Cc1c[nH]cn1
CHEMBL1979246,,,Small molecule,0,183.43,59,59,2.44,25.78,2,0,0,0,Y,0.46,None,None,2.39,2.39,1,MOL,-1,9,2,0,0,181.9205,NEUTRAL,C4HCl3N2,Clc1ncc(Cl)c(Cl)n1
CHEMBL1188596,,,Small molecule,0,165.17,,,0.88,50.41,3,2,0,0,Y,0.6,None,10.53,0.62,-0.79,1,MOL,-1,12,3,3,0,165.0702,BASE,C8H8FN3,NC1=Nc2ccc(F)cc2CN1
CHEMBL1956167,,,Small molecule,0,152.15,4,4,1.21,46.53,3,1,0,2,Y,0.65,8.91,None,1.22,1.21,1,MOL,-1,11,3,1,0,152.0473,NEUTRAL,C8H8O3,COc1cc(O)cc(C=O)c1
CHEMBL1970383,,,Small molecule,0,191.23,2,2,0.78,40.54,2,1,0,2,Y,0.75,13.13,None,0.42,0.42,1,MOL,-1,14,3,1,0,191.0946,NEUTRAL,C11H13NO2,O=C1C(O)CCN1Cc1ccccc1
CHEMBL1970492,,,Small molecule,0,166.18,54,54,1.52,46.53,3,1,0,2,Y,0.68,9.57,None,1.74,1.74,1,MOL,-1,12,3,1,0,166.063,NEUTRAL,C9H10O3,COc1c(C)cc(O)cc1C=O
CHEMBL1995838,,,Small molecule,0,167.21,57,57,0.99,50.68,3,1,0,1,Y,0.68,10.52,None,1.02,1.02,1,MOL,-1,12,4,1,0,167.1059,NEUTRAL,C8H13N3O,Cc1n[nH]c(=O)n1C1CCCC1
CHEMBL2425470,,,Small molecule,0,199.18,1,3,0.75,69.56,3,3,0,3,N,0.5,8.88,None,0.31,0.3,1,MOL,-1,14,4,3,0,199.0645,NEUTRAL,C9H10FNO3,O=C(CC(O)c1cccc(F)c1)NO
CHEMBL1974422,,,Small molecule,0,101.13,60,60,0.44,32.86,2,1,0,0,Y,0.5,8.62,None,0.01,-0.02,1,MOL,-1,6,2,1,0,100.9935,NEUTRAL,C3H3NOS,O=c1ccs[nH]1
CHEMBL2426226,,,Small molecule,0,173.01,1,4,1.43,38.91,2,1,0,0,Y,0.6,None,3.22,1.5,1.5,1,MOL,-1,8,2,2,0,171.9636,NEUTRAL,C5H5BrN2,Nc1cccc(Br)n1
CHEMBL2426255,,,Small molecule,0,172.19,1,3,1.68,52.89,2,1,0,2,Y,0.69,None,None,1.82,1.82,1,MOL,-1,13,3,1,0,172.0637,NEUTRAL,C10H8N2O,C=CC(=O)Nc1ccc(C#N)cc1
CHEMBL2001198,,,Small molecule,0,184.2,57,57,-1.22,95.24,5,3,0,3,N,0.55,7.97,0.78,-1.44,-1.53,1,MOL,-1,13,6,4,0,184.096,NEUTRAL,C7H12N4O2,CN(CCO)c1nc(N)cc(=O)[nH]1
CHEMBL1256412,,,Small molecule,0,178.17,1,1,2.59,17.07,1,0,0,1,Y,0.6,None,None,1.94,1.94,1,MOL,-1,12,1,0,0,178.0548,NEUTRAL,C10H11OP,O=P1(c2ccccc2)C=CCC1
CHEMBL1256413,,,Small molecule,0,192.2,1,1,2.98,17.07,1,0,0,1,Y,0.62,None,None,2.09,2.09,1,MOL,-1,13,1,0,0,192.0704,NEUTRAL,C11H13OP,CC1=CP(=O)(c2ccccc2)CC1
CHEMBL1974618,,,Small molecule,0,198.65,58,58,2.47,18.46,2,0,0,2,Y,0.68,None,None,2.54,2.54,1,MOL,-1,13,2,0,0,198.0448,NEUTRAL,C10H11ClO2,ClCc1ccc(C2OCCO2)cc1
CHEMBL1906785,,,Small molecule,0,181.3,,,2.35,26.02,2,1,0,3,Y,0.72,None,9.51,2.57,0.51,1,MOL,-1,12,1,2,0,181.0925,BASE,C10H15NS,Cc1ccc(SCCN)cc1C
CHEMBL1256288,,(+)-Octopamine Hydrochloride,Small molecule,0,189.64,1,1,0.38,66.48,3,3,0,2,N,0.58,9.64,8.98,-0.32,-1.56,1,MOL,-1,11,3,4,0,153.079,BASE,C8H12ClNO2,Cl.NC[C@H](O)c1ccc(O)cc1
CHEMBL32557,,,Small molecule,0,165.19,1,1,0.52,66.48,3,3,0,0,N,0.49,9.99,9.25,0.25,-1.21,1,MOL,-1,12,3,4,0,165.079,BASE,C9H11NO2,NC1Cc2ccc(O)c(O)c2C1
CHEMBL1879293,,,Small molecule,0,199.17,3,5,0.49,98.26,5,1,0,3,N,0.56,3.06,1.73,-0.12,-3.32,1,MOL,-1,14,7,1,0,199.0593,ACID,C7H9N3O4,Cc1nn(CC(=O)O)c(C)c1[N+](=O)[O-]
CHEMBL1191096,,,Small molecule,0,153.18,,,-0.13,71.77,3,2,0,3,N,0.63,13.09,7.56,-0.68,-1.07,1,MOL,-1,11,4,3,0,153.0902,NEUTRAL,C7H11N3O,CC(=O)C(N)Cc1c[nH]cn1
CHEMBL1892793,,,Small molecule,0,168.2,3,4,1.3,55.12,3,1,0,3,Y,0.74,3.29,1.47,0.96,-2.3,1,MOL,-1,12,4,1,0,168.0899,ACID,C8H12N2O2,CCCn1ncc(C(=O)O)c1C
CHEMBL1187491,,,Small molecule,0,197.23,,,0.91,64.71,4,2,0,4,N,0.75,10.26,9.58,0.32,-1.5,1,MOL,-1,14,4,3,0,197.1052,BASE,C10H15NO3,COc1cc(CCN)cc(O)c1OC
CHEMBL1892918,,,Small molecule,0,168.15,3,3,0.95,67.51,3,1,0,1,N,0.68,2.95,None,0.63,-2.85,1,MOL,-1,12,4,1,0,168.0423,ACID,C8H8O4,Cc1cc(=O)oc(C)c1C(=O)O
CHEMBL1893024,,,Small molecule,0,188.19,1,1,0.45,70.02,3,2,0,1,N,0.63,9.46,4.19,1.05,1.05,1,MOL,-1,14,4,2,0,188.0586,NEUTRAL,C10H8N2O2,N=C1C(=O)NC(=O)C1c1ccccc1
CHEMBL2337629,,,Small molecule,0,182.18,2,4,1.4,77.76,4,3,0,2,N,0.48,7.41,None,1.32,1.03,1,MOL,-1,13,4,3,0,182.0579,NEUTRAL,C9H10O4,CCC(=O)c1cc(O)c(O)c(O)c1
CHEMBL1173336,,2-Mercaptophenylphosphonic Acid,Small molecule,0,190.16,5,8,0.78,57.53,2,3,0,1,Y,0.45,1.72,None,0.56,-3.12,1,MOL,-1,11,3,2,0,189.9854,ACID,C6H7O3PS,O=P(O)(O)c1ccccc1S
CHEMBL1979911,,,Small molecule,0,191.21,51,51,-1.76,101.37,7,3,0,3,N,0.53,13.95,None,-1.57,-1.57,1,MOL,-1,12,6,4,0,191.0365,NEUTRAL,C5H9N3O3S,Nc1nc(=O)n(CC(O)CO)s1
CHEMBL1990400,,,Small molecule,0,184.22,53,53,1.3,38.83,4,0,0,3,N,0.52,None,None,1.73,1.73,1,MOL,-1,12,3,0,0,184.0194,NEUTRAL,C8H8O3S,O=C(OCC1CO1)c1cccs1
CHEMBL1965263,,,Small molecule,0,162.24,57,57,2.51,27.09,1,1,0,2,Y,0.52,None,9.61,1.75,-0.25,1,MOL,-1,12,2,1,0,162.1157,BASE,C10H14N2,CCN(C(C)=N)c1ccccc1
CHEMBL1882851,,,Small molecule,0,172.24,2,2,0.74,75.59,6,1,0,2,N,0.67,None,0.06,0.14,0.14,1,MOL,-1,10,4,2,0,171.9877,NEUTRAL,C4H4N4S2,N#CCSc1nnc(N)s1
CHEMBL1881924,,,Small molecule,0,190.29,5,6,1.79,15.27,2,1,0,1,Y,0.73,None,9.02,2.48,0.85,1,MOL,-1,14,2,1,0,190.147,BASE,C12H18N2,Cc1ccc(N2CCNCC2C)cc1
CHEMBL1974841,,,Small molecule,0,166.24,51,51,2.22,20.23,2,1,0,0,Y,0.64,None,None,1.68,1.68,1,MOL,-1,11,1,1,0,166.0452,NEUTRAL,C9H10OS,OC1CCSc2ccccc21
CHEMBL1896807,,,Small molecule,0,191.97,1,1,1.08,71.82,3,1,0,1,N,0.53,6.2,0.97,0.86,0.05,1,MOL,-1,9,5,1,0,190.933,ACID,C3H2BrN3O2,O=[N+]([O-])c1[nH]cnc1Br
CHEMBL2009732,,,Small molecule,0,139.15,,,0.56,66.48,3,3,0,1,N,0.5,9.5,8.67,0.03,-1,1,MOL,-1,10,3,4,0,139.0633,BASE,C7H9NO2,NCc1ccc(O)c(O)c1
CHEMBL2407811,,,Small molecule,0,193.21,5,5,1.04,74.25,3,3,0,0,N,0.58,9.48,5.5,0.57,0.56,1,MOL,-1,14,5,3,0,193.0851,NEUTRAL,C9H11N3O2,Cc1nc2c(c(C)c1O)CNC(=O)N2
CHEMBL2407813,,,Small molecule,0,165.15,5,5,0.42,74.25,3,3,0,0,N,0.52,8.6,3.56,-0.07,-0.1,1,MOL,-1,12,5,3,0,165.0538,NEUTRAL,C7H7N3O2,O=C1NCc2cc(O)cnc2N1
CHEMBL2009815,,,Small molecule,0,142.12,,,-1.13,90.9,4,3,0,1,N,0.46,-0.14,None,-0.97,-1.66,1,MOL,-1,10,6,3,0,142.0491,ACID,C4H6N4O2,CNC(=O)c1nn[nH]c1O
CHEMBL2437107,,,Small molecule,0,194.23,3,3,2.1,46.53,2,1,0,5,N,0.78,4.15,None,2.34,-0.72,1,MOL,-1,14,3,1,0,194.0943,ACID,C11H14O3,COc1ccc(CCCC(=O)O)cc1
CHEMBL2436418,,,Small molecule,0,167.16,2,2,0.68,58.56,3,2,0,2,Y,0.64,8.03,None,1.55,1.45,1,MOL,-1,12,4,2,0,167.0582,NEUTRAL,C8H9NO3,CONC(=O)c1ccccc1O
CHEMBL2436429,,,Small molecule,0,155.13,3,3,0.94,49.33,2,2,0,1,Y,0.47,8.58,None,0.96,0.94,1,MOL,-1,11,3,2,0,155.0383,NEUTRAL,C7H6FNO2,O=C(NO)c1ccccc1F
CHEMBL1996177,,,Small molecule,0,183.24,12,16,0.71,49.56,3,2,0,2,Y,0.4,11.42,0.12,0.95,0.95,1,MOL,-1,12,4,2,0,183.0466,NEUTRAL,C7H9N3OS,CNC(=S)N/N=C/c1ccco1
CHEMBL1324108,6-AMINONICOTINAMIDE,,Small molecule,0,137.14,72,77,-0.24,82,3,2,0,1,N,0.56,None,5.27,-0.63,-0.63,1,MOL,-1,10,4,4,0,137.0589,NEUTRAL,C6H7N3O,NC(=O)c1ccc(N)nc1
CHEMBL1255967,,4-Imidazolemethanol Hydrochloride,Small molecule,0,134.57,13,26,-0.1,48.91,2,2,0,1,Y,0.52,12.73,6,-0.83,-0.85,1,MOL,-1,7,3,2,0,98.048,NEUTRAL,C4H7ClN2O,Cl.OCc1c[nH]cn1
CHEMBL1256004,,,Small molecule,0,122.17,4,8,0.58,38.91,2,1,0,2,Y,0.62,None,9.7,0.17,-2.06,1,MOL,-1,9,2,2,0,122.0844,BASE,C7H10N2,NCCc1cccnc1
CHEMBL1970887,,,Small molecule,0,139.16,48,48,-0.28,50.94,4,1,0,1,N,0.58,13.9,0.23,-0.42,-0.42,1,MOL,-1,10,4,1,0,139.0746,NEUTRAL,C6H9N3O,OCc1nnn2c1CCC2
CHEMBL2436407,,,Small molecule,0,198.13,3,3,0.42,112.7,5,3,0,2,N,0.36,5.69,None,1.11,-0.46,1,MOL,-1,14,7,3,0,198.0277,ACID,C7H6N2O5,O=C(NO)c1cc([N+](=O)[O-])ccc1O
CHEMBL2436417,,,Small molecule,0,151.16,2,2,0.98,38.33,2,1,0,2,Y,0.64,12.65,None,1.2,1.2,1,MOL,-1,11,3,1,0,151.0633,NEUTRAL,C8H9NO2,CONC(=O)c1ccccc1
CHEMBL1885997,,,Small molecule,0,191.23,2,2,0.78,59.22,3,1,0,2,Y,0.75,None,4.89,0.71,0.71,1,MOL,-1,14,4,2,0,191.1059,NEUTRAL,C10H13N3O,NC(=O)c1ccc(N2CCCC2)nc1
CHEMBL2436671,,,Small molecule,0,191.64,9,9,1.2,60.16,3,1,0,1,N,0.54,None,1.45,1.09,1.09,1,MOL,-1,11,3,2,0,190.9808,NEUTRAL,C6H6ClNO2S,Nc1ccc(S(=O)(=O)Cl)cc1
CHEMBL1256101,,2-Chlorobenzylidenemalononitrile,Small molecule,0,188.62,3,5,2.77,47.58,2,0,0,1,Y,0.64,None,None,2.78,2.78,1,MOL,-1,13,2,0,0,188.0141,None,C10H5ClN2,N#CC(C#N)=Cc1ccccc1Cl
CHEMBL17174,,,Small molecule,0,170.17,2,2,0.46,75.21,4,2,0,2,N,0.63,9.41,2.18,1.15,1.14,1,MOL,-1,12,5,2,0,170.0691,NEUTRAL,C7H10N2O3,CCc1[nH]c(O)nc1C(=O)OC
CHEMBL281127,,,Small molecule,0,140.14,1,1,0.36,55.12,3,1,0,3,Y,0.66,3.97,2.44,-0.08,-3.09,1,MOL,-1,10,4,1,0,140.0586,ACID,C6H8N2O2,O=C(O)CCn1cccn1
CHEMBL1886840,,,Small molecule,0,158.18,3,3,0.51,65.21,5,1,0,1,N,0.6,None,2.82,0.62,0.62,1,MOL,-1,10,4,2,0,158.015,NEUTRAL,C5H6N2O2S,COC(=O)c1cnc(N)s1
CHEMBL278524,,,Small molecule,0,167.17,1,1,-0.07,102.96,2,4,0,3,N,0.37,3.89,12.41,-2.19,-2.19,1,MOL,-1,12,5,5,0,167.0695,ZWITTERION,C7H9N3O2,N=C(N)c1ccc(CC(=O)O)[nH]1
CHEMBL1874376,,,Small molecule,0,172.28,1,1,1.92,25.78,4,0,0,2,N,0.5,None,2.96,2.5,2.5,1,MOL,-1,10,2,0,0,172.0129,NEUTRAL,C6H8N2S2,CSc1cc(SC)ncn1
CHEMBL38878,,,Small molecule,0,155.16,2,3,0.95,60.96,4,0,0,1,N,0.45,None,2.98,0.36,0.36,1,MOL,-1,11,5,0,0,155.0695,NEUTRAL,C6H9N3O2,Cc1nc(C)n(C)c1[N+](=O)[O-]
